,Código da Rede,Rede,Código da Etapa,Etapa,Código da GRE,GRE,Código do Município,Município,Código da Escola,Escola,Edição,Proficiência Média,Desvio Padrão,Padrão de Desempenho,Elementar I,Elementar II,Básico,Desejável,Estudantes Previstos,Estudantes Efetivos,Percentual de Participação
1983,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26024985,ESCOLA MUL JOSE MEDEIROS DA FONSECA,2010,172.4,"35,5",Elementar II,"44,4","11,1","33,3","11,1",13,9,"69,2"
1984,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025019,ESCOLA MUL MANOEL CARLOS BARBOSA,2010,188.1,"48,3",Básico,"16,7","16,7","50,0","16,7",6,6,"100,0"
1985,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025035,ESCOLA MUL MANOEL LUMBA DE OLIVEIRA,2010,167.3,"38,3",Elementar II,"33,9","30,6","29,0","6,5",72,62,"86,1"
1986,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025043,ESCOLA MUNICIPAL MANUEL ANTONIO DA COSTA,2010,173.9,"50,8",Elementar II,"60,0","0,0","20,0","20,0",5,5,"100,0"
1987,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025086,ESCOLA MUL OLGA GUEIROS LEITE,2010,189.9,"37,0",Básico,"11,6","32,6","34,9","20,9",48,43,"89,6"
1988,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025094,ESCOLA MUL SEBASTIAO LUIZ CAVALCANTI,2010,184.0,"41,5",Elementar II,"21,7","29,2","30,2","18,9",128,106,"82,8"
1989,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025108,ESCOLA MUL SEBASTIAO VICENTE FERREIRA,2010,143.9,"30,8",Elementar I,"57,1","35,7","7,1","0,0",15,14,"93,3"
1990,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025132,ESCOLA MUL SEVERINA DE SOUZA BRADLEY,2010,164.4,"33,9",Elementar II,"28,8","50,0","15,2","6,1",71,66,"93,0"
1991,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025213,ESCOLA EUCLIDES DA CUNHA,2010,200.9,"38,2",Básico,"10,5","21,1","31,6","36,8",19,19,"100,0"
1992,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025230,ESCOLA FREIRE FILHO,2010,171.6,"43,9",Elementar II,"43,5","30,4","4,3","21,7",23,23,"100,0"
1993,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025248,ESCOLA MUL GUMERCINDO CAVALCANTI,2010,167.8,"21,3",Elementar II,"22,2","55,6","22,2","0,0",20,18,"90,0"
1994,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025272,ESCOLA MUNICIPAL LEONARDO PACHECO,2010,186.5,"25,4",Básico,"4,0","52,0","36,0","8,0",25,25,"100,0"
1995,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025299,ESCOLA REUNIDA VITORIA MARIA DE LIMA,2010,186.4,"39,2",Básico,"21,1","15,8","47,4","15,8",19,19,"100,0"
1996,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025302,ESCOLAS MUL BARAO DO RIO BRANCO,2010,153.1,"37,2",Elementar II,"53,2","27,7","12,8","6,4",75,47,"62,7"
1997,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26025329,ESCOLA MUNICIPAL ROTARY ALCIDES CURSINO,2010,180.8,"35,6",Elementar II,"25,0","30,0","30,0","15,0",20,20,"100,0"
1998,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26147017,ESCOLA MUL D SEVERINO MARIANO DE AGUIAR,2010,183.9,"37,7",Elementar II,"21,2","30,8","30,8","17,3",62,52,"83,9"
1999,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2601201,ARCOVERDE,26159120,ESCOLA MUNICIPAL ALFABETO,2010,182.1,"35,1",Elementar II,"24,2","24,2","42,4","9,1",33,33,"100,0"
2000,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26044927,CRECHE CAROLINA GUEDES DE ALMEIDA,2010,167.3,"40,4",Elementar II,"38,3","28,4","28,4","4,9",96,81,"84,4"
2001,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26044943,ESCOLA MUNICIPAL SANTA MARIA GORETTE,2010,113.4,"20,2",Elementar I,"100,0","0,0","0,0","0,0",7,7,"100,0"
2002,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26044978,ESCOLA JOSE CLARINDO FILHO,2010,150.0,"33,6",Elementar II,"40,0","60,0","0,0","0,0",7,5,"71,4"
2003,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26044986,ESCOLA JOSE INACIO DE FREITAS,2010,190.5,"36,5",Básico,"16,7","33,3","33,3","16,7",6,6,"100,0"
2004,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045001,ESCOLA MUNICIPAL CENTO E VINTE SETE,2010,142.9,"25,2",Elementar I,"50,0","50,0","0,0","0,0",8,8,"100,0"
2005,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045028,ESCOLA MUL ABRAAO LINCOLIN,2010,162.3,"32,7",Elementar II,"38,5","38,5","15,4","7,7",23,13,"56,5"
2006,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045036,ESCOLA MUL ANA ROSA DE ALMEIDA,2010,156.4,"32,5",Elementar II,"44,4","33,3","16,7","5,6",19,18,"94,7"
2007,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045044,ESCOLA MUNICIPAL ANTONIO BARROS SAMPAIO,2010,163.1,"41,2",Elementar II,"45,0","27,5","15,0","12,5",40,40,"100,0"
2008,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045052,ESCOLA MUNICIPAL ANTONIO ALEXANDRE BARBOSA,2010,236.1,"30,5",Desejável,"0,0","0,0","50,0","50,0",8,6,"75,0"
2009,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045079,ESCOLA MUNICIPAL ASSIS CHATEAUBRIAND,2010,129.6,"22,7",Elementar I,"88,9","11,1","0,0","0,0",10,9,"90,0"
2010,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045087,ESCOLA MUNICIPAL ASSIS CHATEAUBRIAND,2010,152.0,"34,4",Elementar II,"55,6","22,2","22,2","0,0",10,9,"90,0"
2011,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045095,ESCOLA MUNIPAL CORONEL FELIX DE FRANCA MONTEIRO,2010,150.9,"20,7",Elementar II,"50,0","41,7","8,3","0,0",15,12,"80,0"
2012,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045109,ESCOLA MUNICIPAL CENTO E DEZENOVE,2010,162.7,"31,5",Elementar II,"25,0","62,5","12,5","0,0",12,8,"66,7"
2013,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045117,ESCOLA MUNICIPAL CENTO E QUATRO,2010,165.7,"32,8",Elementar II,"57,1","14,3","28,6","0,0",7,7,"100,0"
2014,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045150,ESCOLA MUL EUCLIDES DA CUNHA,2010,129.5,"18,2",Elementar I,"81,8","18,2","0,0","0,0",19,11,"57,9"
2015,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045222,ESCOLA MUL JOAQUIM AMAZONAS,2010,141.3,"28,9",Elementar I,"40,0","60,0","0,0","0,0",5,5,"100,0"
2016,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045230,ESCOLA MUNICIPAL JOAQUIM ESTEVAM ALVES,2010,119.9,"19,6",Elementar I,"100,0","0,0","0,0","0,0",8,8,"100,0"
2017,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045249,ESCOLA MUNICIPAL JOSE JOAQUIM DA SILVA,2010,120.8,"23,9",Elementar I,"83,3","16,7","0,0","0,0",6,6,"100,0"
2018,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045265,ESCOLA MUNICIPAL JOSE LUIS AVELINO,2010,132.8,"23,8",Elementar I,"71,4","28,6","0,0","0,0",14,14,"100,0"
2019,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045303,ESCOLA MUNICIPAL LEONE FELIX DOS SANTOS,2010,179.1,"58,7",Elementar II,"30,0","40,0","10,0","20,0",10,10,"100,0"
2020,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045354,ESCOLA MUL MANOEL FRANCISCO DA SILVA,2010,171.6,"52,2",Elementar II,"42,9","28,6","14,3","14,3",7,7,"100,0"
2021,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045362,ESCOLA MUNICIPAL JOSE ZUMBA DE ANDRADE,2010,145.2,"22,9",Elementar I,"60,0","40,0","0,0","0,0",6,5,"83,3"
2022,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045397,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA,2010,190.6,"45,3",Básico,"12,5","50,0","12,5","25,0",8,8,"100,0"
2023,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045400,ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA,2010,147.9,"32,5",Elementar I,"60,0","20,0","20,0","0,0",5,5,"100,0"
2024,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045419,ESCOLA MUNICIPAL PANTALEAO DE FRANCA MONTEIRO,2010,174.3,"33,6",Elementar II,"27,3","36,4","27,3","9,1",12,11,"91,7"
2025,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045427,ESCOLA MUNICIPAL FAZENDA PORTO SEGURO,2010,172.6,"13,7",Elementar II,"0,0","100,0","0,0","0,0",5,3,"60,0"
2026,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045443,ESCOLA MUNICIPAL PEDRO FRANCISCO DA SILVA,2010,141.8,"29,0",Elementar I,"60,0","33,3","6,7","0,0",17,15,"88,2"
2027,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045478,ESCOLA MUL RECREACAO INFANTIL,2010,191.0,"39,9",Básico,"16,1","26,8","33,0","24,1",130,112,"86,2"
2028,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045486,ESCOLA MUNICIPAL RUI CAMELO DE FRANCA FILHO,2010,178.2,"36,1",Elementar II,"25,0","12,5","50,0","12,5",8,8,"100,0"
2029,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045494,ESCOLA MUNICIPAL SANTA ANGELICA,2010,202.4,"33,1",Básico,"12,5","12,5","37,5","37,5",9,8,"88,9"
2030,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045508,ESCOLA MUNICIPAL SANTA SOFIA,2010,136.3,"28,7",Elementar I,"60,0","40,0","0,0","0,0",5,5,"100,0"
2031,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045516,ESCOLA MUNICIPAL SAO FELIX DE CANTALICE,2010,182.6,"42,9",Elementar II,"25,0","35,7","17,9","21,4",28,28,"100,0"
2032,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045524,ESCOLA MUNICIPAL SAO GERONIMO,2010,156.9,"34,9",Elementar II,"42,9","39,3","10,7","7,1",28,28,"100,0"
2033,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045559,ESCOLA MUL SEBASTIAO PAES BARRETO,2010,200.5,"42,3",Básico,"12,5","25,0","37,5","25,0",8,8,"100,0"
2034,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045583,ESCOLA MUNICIPAL STA JOANA DARCK,2010,139.1,"16,4",Elementar I,"60,0","40,0","0,0","0,0",5,5,"100,0"
2035,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045613,ESCOLA MUNICIPAL TEIXEIRA DE FREITAS,2010,163.5,"42,6",Elementar II,"25,0","25,0","50,0","0,0",6,4,"66,7"
2036,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045621,ESCOLA MUL TOMAS DE AQUINO CAVALCANTE,2010,195.6,"42,8",Básico,"9,5","38,1","28,6","23,8",22,21,"95,5"
2037,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045630,ESCOLA MUNICIPAL PROFESSORA ANALIA SIMOES DE OLIVEIRA VAZ,2010,190.0,"43,1",Básico,"19,6","26,8","35,7","17,9",76,56,"73,7"
2038,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045648,ESCOLA PEDRO ALVARES CABRAL,2010,137.4,"25,5",Elementar I,"66,7","33,3","0,0","0,0",12,12,"100,0"
2039,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045680,ESCOLA MUNICIPAL VITOR TOME DA SILVA,2010,132.0,"26,3",Elementar I,"60,0","40,0","0,0","0,0",12,5,"41,7"
2040,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045826,ESCOLA MUNICIPAL XEXEU,2010,143.1,"34,0",Elementar I,"78,9","15,8","0,0","5,3",24,19,"79,2"
2041,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045842,ESCOLA MUNICIPAL ANTONIO YOYO,2010,174.9,"36,9",Elementar II,"31,6","26,3","31,6","10,5",20,19,"95,0"
2042,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045877,ESCOLA MUNICIPAL EVARISTO PINTO,2010,135.9,"22,6",Elementar I,"75,0","25,0","0,0","0,0",8,8,"100,0"
2043,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26045974,ESCOLA MUNICIPAL VIGARIO JOAO INACIO,2010,134.4,"25,1",Elementar I,"71,4","28,6","0,0","0,0",7,7,"100,0"
2044,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046105,ESCOLA MUL FELIX PAES DE AZEVEDO,2010,168.5,"35,6",Elementar II,"25,0","50,0","8,3","16,7",22,12,"54,5"
2045,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046121,ESCOLA MUNICIPAL JOSE MODESTO DE ALBUQUERQUE,2010,179.9,"46,8",Elementar II,"30,0","30,0","10,0","30,0",10,10,"100,0"
2046,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046148,ESCOLA MUNICIPAL MANOEL BENICIO DE SIQUEIRA,2010,143.5,"26,6",Elementar I,"56,4","38,5","5,1","0,0",46,39,"84,8"
2047,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046164,ESCOLA MUL NOSSA SENHORA DAS GRACAS,2010,174.2,"26,3",Elementar II,"10,5","57,9","26,3","5,3",21,19,"90,5"
2048,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046180,ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES,2010,128.2,"11,3",Elementar I,"100,0","0,0","0,0","0,0",6,6,"100,0"
2049,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046202,ESCOLA MUNICIPAL VALENTIM BARBOSA DE LIMA,2010,180.7,"79,1",Elementar II,"40,0","40,0","0,0","20,0",5,5,"100,0"
2050,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046237,ESCOLA MUNICIPAL SAO BERNARDO,2010,166.3,"45,5",Elementar II,"38,5","38,5","15,4","7,7",26,26,"100,0"
2051,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046296,ESCOLA MUNICIPAL IVO GOMES,2010,155.0,"22,0",Elementar II,"57,1","28,6","14,3","0,0",7,7,"100,0"
2052,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046342,ESCOLA MUL ERASMO DE ALMEIDA,2010,169.4,"46,9",Elementar II,"41,7","25,0","16,7","16,7",12,12,"100,0"
2053,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046369,ESCOLA MUNICIPAL FRANCISCO ALVES ALMEIDA,2010,150.9,"3,0",Elementar II,"33,3","66,7","0,0","0,0",6,3,"50,0"
2054,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046415,ESCOLA MUNICIPAL MAJOR LUIZ DE FRANCA,2010,167.1,"26,7",Elementar II,"25,0","50,0","25,0","0,0",13,12,"92,3"
2055,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046440,ESC MUL SALVIANO MARQUES DE MELO,2010,198.5,"43,4",Básico,"16,7","16,7","33,3","33,3",6,6,"100,0"
2056,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26046474,ESCOLA MUNICIPAL NATALICIO ALMEIDA VALENCA,2010,242.3,"45,8",Desejável,"0,0","0,0","40,0","60,0",8,5,"62,5"
2057,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26135280,ESCOLA MUL NOSSA SENHORA DA CONCEICAO,2010,155.5,"35,5",Elementar II,"38,9","44,4","11,1","5,6",22,18,"81,8"
2058,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26135304,ESCOLA MUNICIPAL DOUTOR JOSE CURSINO GALVAO,2010,165.5,"32,9",Elementar II,"31,1","43,2","18,9","6,8",82,74,"90,2"
2059,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26136970,ESCOLA MUNICIPAL JULIO MONTEIRO,2010,176.6,"39,4",Elementar II,"19,2","50,0","23,1","7,7",53,26,"49,1"
2060,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26148056,ESCOLA MUNICIPAL NOVA SOBRADO,2010,236.7,"47,0",Desejável,"0,0","0,0","57,1","42,9",7,7,"100,0"
2061,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26152410,ESCOLA MUNICIPAL SEBASTIAO SANTANA,2010,240.5,"34,7",Desejável,"0,0","0,0","25,0","75,0",10,8,"80,0"
2062,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26155265,ESCOLA MUNICIPAL PROFESSORA INES FREIRE,2010,163.9,"33,1",Elementar II,"36,4","36,4","27,3","0,0",11,11,"100,0"
2063,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26155290,ESCOLA MUNICIPAL XEREM,2010,237.9,"23,5",Desejável,"0,0","0,0","14,3","85,7",7,7,"100,0"
2064,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2602803,BUIQUE,26157756,ESCOLA MUL SENADOR NILO COELHO,2010,154.5,"19,6",Elementar II,"45,5","54,5","0,0","0,0",14,11,"78,6"
2065,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26025957,COLEGIO MUNICIPAL ERNESTO QUEIROZ,2010,167.3,"33,1",Elementar II,"32,8","35,9","23,4","7,8",89,64,"71,9"
2066,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26025973,ESCOLA MUNICIPAL CREUZA ARCOVERDE DE FREITAS CAVALCANTI,2010,167.9,"33,7",Elementar II,"36,0","33,3","21,3","9,3",87,75,"86,2"
2067,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26026007,ESCOLA MUNICIPAL ANFILOFIO FEITOSA,2010,169.9,"31,4",Elementar II,"24,3","48,6","21,6","5,4",49,37,"75,5"
2068,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26026139,ESCOLA MUNICIPAL EDINALDO VALERIANO DO AMARAL,2010,156.3,"41,2",Elementar II,"42,9","28,6","28,6","0,0",10,7,"70,0"
2069,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26026252,ESCOLA MUNICIPAL JOAQUIM BEZERRA DE MESSIAS,2010,182.4,"34,5",Elementar II,"5,9","52,9","23,5","17,6",19,17,"89,5"
2070,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26026287,ESCOLA MUNICIPAL JOSE DE MOURA LEITE,2010,178.5,"39,6",Elementar II,"23,1","46,2","7,7","23,1",15,13,"86,7"
2071,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26026295,ESCOLA MUNICIPAL JOSE LOURENCO DA SILVA,2010,185.6,"48,1",Básico,"15,4","38,5","30,8","15,4",14,13,"92,9"
2072,2,MUNICIPAL,5,4ª SÉRIE/5º ANO EF,114,SERTAO DO MOXOTO IPANEMA(ARCOVERDE),2605103,CUSTODIA,26026368,ESCOLA MUNICIPAL LUIZ CRISTINO BEZERRA,2010,150.5,"35,2",Elementar II,"53,3","26,7","20,0","0,0",15,15,"100,0"
